country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Turkey,2022,TUR,85341248.0,,38.253,0.448,435.685,-17.018,-3.759,402.311,-16.152,-3.86,4.714,,0.207,5.105,,0.224,167.182,1.959,,,,950.764,11786.776,17690.869,4806.602,5.805,1881.356,6127.254,3993.823,148.425,22824.15,,0.21,0.002,98.9,1.159,,,-33.374,-0.391,,,,,124.751,1.462,0.075,6.389,1947.841,2.383,1.173,0.97,1.098,2.038,0.665,0.688,0.587,0.03,0.719,0.764,0.648,1.485,0.053,1.276,-0.774,1.05,2.121,,,,,,,,,
United Kingdom,2000,GBR,58850044.0,1889457799168.0,6.332,0.108,569.034,7.384,1.315,569.675,13.675,2.46,9.68,0.302,0.214,9.669,0.301,0.214,144.443,2.454,744.108,12.644,0.394,423.168,68482.984,67828.094,54624.613,189.625,3424.09,2935.187,9781.454,40.034,45275.645,1.41,6.446,0.11,210.131,3.571,11.731,11.925,0.642,0.011,109.9,1.867,36.94,0.628,198.238,3.369,0.059,3.444,2664.474,0.878,2.231,1.845,1.569,2.299,6.545,3.909,10.401,1.68,2.806,0.423,2.677,0.991,1.856,4.442,0.012,1.929,1.592,3.224,0.006,0.03,0.037,0.001,701.79,690.36,175.074,30.767
United Kingdom,2001,GBR,59092016.0,1939162398720.0,5.844,0.099,577.971,8.937,1.571,577.789,8.114,1.424,9.778,0.298,0.215,9.781,0.298,0.215,153.534,2.598,726.545,12.295,0.375,429.012,69060.953,68405.883,54778.148,196.118,3634.25,2935.005,9980.104,43.323,45559.023,1.388,6.493,0.11,210.16,3.556,11.827,12.047,-0.182,-0.003,104.86,1.775,35.54,0.601,198.651,3.362,0.056,3.289,2692.175,0.775,2.251,1.881,1.658,2.239,6.442,3.874,10.25,1.688,2.867,0.42,2.656,1.019,1.933,4.419,-0.004,1.918,1.542,3.19,0.006,0.03,0.037,0.001,711.88,698.9,148.574,25.706
United Kingdom,2002,GBR,59355688.0,1983811813376.0,5.988,0.101,560.273,-17.697,-3.062,562.007,-15.782,-2.732,9.468,0.283,0.214,9.439,0.282,0.213,141.691,2.387,735.42,12.39,0.371,435.0,69621.227,68967.891,54919.836,202.296,3841.28,2936.739,10176.234,46.578,44332.898,1.326,6.179,0.104,207.03,3.488,11.468,11.686,1.733,0.029,102.72,1.731,33.51,0.565,196.13,3.304,0.055,3.254,2631.41,0.766,2.135,1.777,1.463,2.181,6.339,3.837,10.093,1.694,2.917,0.417,2.636,1.042,1.903,4.221,0.032,1.897,1.505,3.156,0.005,0.03,0.037,0.001,693.65,680.71,175.147,31.261
United Kingdom,2003,GBR,59649800.0,2050645557248.0,5.868,0.098,571.619,11.346,2.025,575.938,13.931,2.479,9.655,0.281,0.216,9.583,0.279,0.214,153.103,2.567,748.546,12.549,0.365,440.868,70192.852,69543.828,55072.941,207.859,4049.743,2941.058,10370.632,50.803,44750.703,1.302,5.563,0.093,208.462,3.495,11.559,11.775,4.319,0.072,98.44,1.65,33.11,0.555,194.397,3.259,0.071,4.226,2669.371,0.682,2.067,1.72,1.455,2.119,6.234,3.798,9.93,1.691,2.961,0.415,2.614,1.083,1.614,4.101,0.074,1.831,1.912,3.119,0.005,0.03,0.037,0.001,702.4,689.49,176.927,30.952
United Kingdom,2004,GBR,59995852.0,2100502593536.0,5.977,0.1,573.43,1.811,0.317,579.987,4.049,0.703,9.667,0.276,0.216,9.558,0.273,0.213,147.662,2.461,759.977,12.667,0.362,446.845,70766.273,70123.812,55220.602,213.478,4261.477,2947.615,10568.584,55.289,44856.602,1.281,5.619,0.094,211.734,3.529,11.403,11.618,6.557,0.109,93.27,1.555,34.01,0.567,197.952,3.299,0.075,4.486,2691.21,0.665,2.004,1.705,1.358,2.059,6.129,3.76,9.765,1.69,3.001,0.412,2.592,1.123,1.64,4.025,0.122,1.798,1.937,3.085,0.005,0.031,0.037,0.002,697.02,684.15,186.547,32.532
United Kingdom,2005,GBR,60383740.0,2160945659904.0,5.941,0.098,570.338,-3.091,-0.539,613.705,33.718,5.814,10.163,0.284,0.226,9.445,0.264,0.21,148.033,2.452,750.134,12.423,0.347,452.786,71336.617,70737.516,55368.633,219.469,4466.915,2990.982,10769.032,59.777,44937.305,1.256,5.991,0.099,205.438,3.402,11.228,11.44,43.367,0.718,89.38,1.48,32.84,0.544,200.448,3.32,0.074,4.488,2713.482,0.616,1.927,1.78,1.281,1.997,6.024,3.724,9.595,1.691,3.031,0.416,2.571,1.157,1.722,3.822,0.887,1.804,1.852,3.048,0.005,0.031,0.038,0.002,690.82,677.96,179.796,31.524
United Kingdom,2006,GBR,60803700.0,2212969054208.0,5.893,0.097,567.846,-2.493,-0.437,589.968,-23.737,-3.868,9.703,0.267,0.22,9.339,0.257,0.212,160.844,2.645,754.026,12.401,0.341,458.679,71904.461,71327.492,55529.48,224.741,4661.041,3013.105,10966.215,64.305,44057.82,1.211,5.272,0.087,194.126,3.193,11.089,11.3,22.123,0.364,84.85,1.395,31.78,0.523,197.183,3.243,0.074,4.528,2678.878,0.561,1.855,1.646,1.318,1.934,5.919,3.686,9.423,1.686,3.048,0.416,2.55,1.187,1.517,3.502,0.423,1.759,1.79,3.009,0.005,0.031,0.038,0.002,687.09,674.23,186.18,32.787
United Kingdom,2007,GBR,61260680.0,2267379924992.0,6.117,0.1,559.566,-8.279,-1.458,577.295,-12.674,-2.148,9.424,0.255,0.222,9.134,0.247,0.215,150.844,2.462,752.318,12.281,0.332,464.796,72464.023,71904.781,55680.324,230.158,4857.561,3030.833,11162.375,68.814,42517.129,1.149,5.417,0.088,196.52,3.208,10.755,10.964,17.728,0.289,80.57,1.315,31.83,0.52,196.16,3.202,0.074,4.509,2604.628,0.542,1.776,1.601,1.18,1.87,5.815,3.648,9.248,1.684,3.062,0.415,2.529,1.212,1.578,3.43,0.389,1.744,1.737,2.969,0.005,0.031,0.038,0.002,671.69,658.85,192.751,34.447
United Kingdom,2008,GBR,61742152.0,2251038392320.0,5.205,0.084,544.932,-14.634,-2.615,555.837,-21.458,-3.717,9.003,0.247,0.217,8.826,0.242,0.213,139.219,2.255,719.617,11.655,0.32,470.0,73008.953,72460.625,55819.543,234.908,5060.216,3041.738,11351.175,73.118,41451.902,1.137,4.75,0.077,202.655,3.282,10.337,10.545,10.905,0.177,75.04,1.215,31.64,0.512,188.8,3.058,0.07,4.304,2559.33,0.455,1.701,1.511,1.054,1.808,5.712,3.609,9.072,1.677,3.075,0.414,2.508,1.232,1.419,3.438,0.23,1.685,1.656,2.929,0.005,0.032,0.038,0.002,651.07,638.24,174.684,32.056
United Kingdom,2009,GBR,62243384.0,2151646494720.0,3.721,0.06,494.108,-50.825,-9.327,501.791,-54.046,-9.723,8.062,0.233,0.206,7.938,0.23,0.203,113.823,1.829,628.732,10.101,0.292,473.722,73503.062,72962.406,55933.363,239.789,5248.286,3049.422,11531.439,76.466,39040.559,1.129,4.881,0.078,188.07,3.022,9.349,9.556,7.684,0.123,69.48,1.116,29.33,0.471,180.264,2.896,0.054,3.348,2430.017,0.317,1.569,1.366,0.873,1.744,5.612,3.568,8.902,1.673,3.082,0.412,2.488,1.237,1.477,3.272,0.147,1.644,1.372,2.889,0.005,0.032,0.038,0.002,594.77,581.93,134.625,27.246
United Kingdom,2010,GBR,62760048.0,2190775025664.0,3.792,0.06,511.905,17.797,3.602,518.709,16.917,3.371,8.265,0.237,0.209,8.157,0.234,0.206,118.03,1.881,676.786,10.784,0.309,477.514,74014.977,73481.117,56051.391,244.527,5450.213,3056.226,11711.287,80.035,39540.008,1.133,4.738,0.075,201.927,3.217,9.474,9.678,6.804,0.108,64.55,1.029,29.85,0.476,179.848,2.866,0.057,3.569,2481.533,0.302,1.537,1.348,0.847,1.68,5.511,3.527,8.728,1.666,3.088,0.41,2.467,1.245,1.388,3.261,0.131,1.587,1.45,2.848,0.005,0.032,0.038,0.002,607.41,594.57,164.881,32.209
United Kingdom,2011,GBR,63286360.0,2221719158784.0,4.097,0.065,469.713,-42.191,-8.242,480.352,-38.357,-7.395,7.59,0.216,0.205,7.422,0.211,0.201,117.15,1.851,612.43,9.677,0.276,481.61,74484.688,73961.469,56168.543,248.98,5618.449,3066.864,11883.347,83.753,37007.074,1.054,4.453,0.07,168.236,2.658,8.708,8.937,10.638,0.168,60.59,0.957,28.9,0.457,172.06,2.719,0.059,3.719,2342.043,0.304,1.364,1.211,0.795,1.618,5.407,3.484,8.55,1.656,3.072,0.409,2.444,1.25,1.239,2.64,0.204,1.516,1.352,2.803,0.004,0.032,0.038,0.002,565.57,551.09,142.717,30.384
United Kingdom,2012,GBR,63808728.0,2250912301056.0,3.724,0.058,487.477,17.763,3.782,504.416,24.065,5.01,7.905,0.224,0.212,7.64,0.217,0.205,148.005,2.32,635.759,9.964,0.282,485.334,74972.156,74465.883,56316.551,252.626,5776.688,3083.804,12053.635,87.327,37292.91,1.057,3.646,0.057,158.24,2.48,8.948,9.175,16.94,0.265,58.3,0.914,28.5,0.447,170.288,2.669,0.056,3.573,2379.613,0.269,1.395,1.252,0.994,1.558,5.308,3.442,8.382,1.639,3.05,0.408,2.422,1.251,0.966,2.434,0.317,1.481,1.291,2.76,0.004,0.032,0.038,0.002,585.43,570.95,148.282,30.418
United Kingdom,2013,GBR,64302296.0,2293924888576.0,4.029,0.063,477.611,-9.866,-2.024,493.449,-10.968,-2.174,7.674,0.215,0.208,7.428,0.208,0.201,142.457,2.215,618.389,9.617,0.27,489.364,75449.773,74959.336,56459.004,256.842,5934.311,3099.641,12219.392,90.858,36881.977,1.034,4.216,0.066,157.622,2.451,8.605,8.83,15.837,0.246,54.46,0.847,28.5,0.443,165.756,2.578,0.055,3.531,2371.596,0.279,1.356,1.231,0.95,1.501,5.212,3.402,8.22,1.626,3.029,0.408,2.4,1.249,1.094,2.411,0.326,1.431,1.199,2.718,0.004,0.033,0.038,0.002,567.81,553.32,140.778,29.475
United Kingdom,2014,GBR,64773504.0,2363952726016.0,4.215,0.065,438.807,-38.804,-8.125,450.675,-42.774,-8.668,6.958,0.191,0.201,6.774,0.186,0.196,115.434,1.782,596.451,9.208,0.252,493.578,75888.578,75410.016,56574.438,261.278,6078.803,3111.509,12385.902,94.577,34583.77,0.948,4.436,0.068,144.492,2.231,7.931,8.155,11.868,0.183,52.0,0.803,29.3,0.452,166.511,2.571,0.057,3.72,2240.112,0.281,1.237,1.108,0.769,1.447,5.117,3.361,8.061,1.614,3.001,0.407,2.378,1.248,1.146,2.174,0.228,1.433,1.218,2.677,0.004,0.033,0.039,0.002,528.21,513.74,157.644,35.926
United Kingdom,2015,GBR,65224368.0,2415783051264.0,4.393,0.067,422.461,-16.346,-3.725,442.195,-8.479,-1.881,6.78,0.183,0.194,6.477,0.175,0.186,91.548,1.404,588.641,9.025,0.244,497.972,76311.039,75852.211,56665.988,265.919,6226.702,3131.243,12556.675,97.784,34890.32,0.942,4.641,0.071,147.899,2.268,7.643,7.865,19.735,0.303,51.49,0.789,29.19,0.448,170.773,2.618,0.049,3.206,2275.699,0.304,1.191,1.076,0.624,1.401,5.025,3.319,7.908,1.605,2.974,0.406,2.357,1.241,1.208,2.18,0.351,1.437,1.056,2.636,0.004,0.033,0.039,0.002,512.98,498.51,166.18,39.336
United Kingdom,2016,GBR,65655204.0,2460057337856.0,4.553,0.069,399.43,-23.031,-5.452,418.408,-23.787,-5.379,6.373,0.17,0.186,6.084,0.162,0.177,47.825,0.728,573.531,8.735,0.233,502.525,76710.469,76270.617,56713.812,270.477,6392.444,3150.222,12730.605,100.605,34296.684,0.915,4.559,0.069,165.742,2.524,7.314,7.509,18.978,0.289,53.07,0.808,28.93,0.441,173.93,2.649,0.043,2.821,2251.756,0.307,1.126,1.044,0.334,1.357,4.936,3.28,7.76,1.596,2.955,0.406,2.337,1.229,1.218,2.378,0.413,1.449,0.939,2.596,0.004,0.033,0.039,0.002,493.0,480.17,174.101,43.587
United Kingdom,2017,GBR,66064808.0,2506603626496.0,4.41,0.067,387.367,-12.063,-3.02,399.686,-18.722,-4.475,6.05,0.159,0.177,5.863,0.155,0.172,39.129,0.592,546.267,8.269,0.218,506.935,77097.836,76670.305,56752.941,274.779,6554.142,3162.541,12905.456,103.584,34098.812,0.899,4.301,0.065,161.697,2.448,7.019,7.214,12.319,0.186,52.8,0.799,29.19,0.442,174.851,2.647,0.045,2.979,2252.731,0.293,1.075,0.985,0.27,1.316,4.849,3.241,7.614,1.585,2.933,0.405,2.317,1.221,1.11,2.271,0.27,1.431,0.984,2.556,0.004,0.033,0.039,0.002,476.57,463.74,158.9,41.021
United Kingdom,2018,GBR,66432996.0,2540210225152.0,4.364,0.066,379.73,-7.637,-1.972,393.51,-6.176,-1.545,5.923,0.155,0.175,5.716,0.149,0.169,33.28,0.501,533.604,8.032,0.21,511.299,77477.57,77063.812,56786.223,279.255,6715.627,3176.321,13078.543,106.621,33771.496,0.883,4.476,0.067,161.485,2.431,6.857,7.05,13.781,0.207,52.23,0.786,28.96,0.436,173.087,2.605,0.046,3.037,2243.542,0.279,1.033,0.959,0.226,1.275,4.762,3.202,7.471,1.574,2.908,0.405,2.298,1.213,1.099,2.154,0.322,1.411,1.002,2.518,0.003,0.034,0.039,0.002,468.34,455.53,153.875,40.522
United Kingdom,2019,GBR,66778660.0,,4.448,0.067,364.753,-14.976,-3.944,378.681,-14.83,-3.769,5.671,,0.172,5.462,,0.166,24.513,0.367,513.828,7.694,,515.747,77842.32,77442.492,56810.734,283.538,6874.948,3190.249,13247.538,109.814,32893.762,,4.283,0.064,159.321,2.386,6.579,6.771,13.928,0.209,51.5,0.771,29.22,0.438,168.996,2.531,0.048,3.193,2196.601,0.275,0.985,0.909,0.167,1.236,4.678,3.163,7.333,1.56,2.882,0.404,2.278,1.208,0.984,2.09,0.303,1.365,1.046,2.481,0.003,0.034,0.039,0.002,452.15,439.33,149.075,40.87
United Kingdom,2020,GBR,67059472.0,,3.9,0.058,326.263,-38.49,-10.552,341.696,-36.985,-9.767,5.095,,0.173,4.865,,0.165,22.809,0.34,460.805,6.872,,519.647,78168.578,77784.188,56833.543,286.981,7024.368,3205.682,13391.52,112.524,29425.539,,3.443,0.051,149.42,2.228,5.94,6.131,15.433,0.23,50.42,0.752,27.7,0.413,143.981,2.147,0.04,2.71,1973.261,0.239,0.932,0.869,0.16,1.199,4.601,3.127,7.204,1.545,2.854,0.404,2.26,1.198,0.864,1.978,0.359,1.321,0.919,2.446,0.003,0.034,0.039,0.002,411.12,398.32,134.542,41.237
United Kingdom,2021,GBR,67281040.0,,4.215,0.063,347.465,21.202,6.498,362.887,21.191,6.202,5.394,,0.182,5.164,,0.174,24.413,0.363,513.4,7.631,,523.862,78516.047,78147.078,56857.957,290.512,7184.223,3221.104,13544.189,115.304,29716.807,,3.531,0.052,159.854,2.376,,,15.422,0.229,,,,,152.671,2.269,0.041,2.78,1999.378,0.249,0.944,0.882,0.163,1.163,4.524,3.09,7.072,1.531,2.828,0.404,2.242,1.19,0.875,2.018,0.357,1.326,0.923,2.411,0.003,0.034,0.039,0.002,,,165.935,47.756
United Kingdom,2022,GBR,67508936.0,,4.073,0.06,318.654,-28.811,-8.292,334.585,-28.302,-7.799,4.956,,0.165,4.72,,0.157,19.581,0.29,,,,527.935,78834.703,78481.664,56877.539,293.749,7320.931,3237.034,13696.697,117.853,30097.885,,3.237,0.048,136.709,2.025,,,15.931,0.236,,,,,152.507,2.259,0.038,2.548,2031.876,0.254,0.858,0.807,0.129,1.132,4.447,3.053,6.943,1.516,2.797,0.404,2.224,1.179,0.814,1.764,0.37,1.284,0.846,,,,,,,,,
United States,2000,USA,282398560.0,12973842104320.0,41.445,0.147,6010.136,206.218,3.553,6147.761,192.119,3.226,21.77,0.474,0.232,21.282,0.463,0.226,2163.759,7.662,6253.939,22.146,0.482,1956.071,304362.469,431419.75,139104.172,1294.044,49779.238,127227.461,111395.727,833.206,93999.859,2.046,38.915,0.138,1251.263,4.431,24.117,22.683,137.626,0.487,644.08,2.281,250.7,0.888,2487.797,8.81,0.095,26.957,26545.426,5.745,23.568,19.911,23.501,10.625,29.088,24.865,26.487,11.467,40.8,18.352,30.484,20.624,11.207,26.448,2.56,24.205,12.462,20.037,0.038,0.181,0.227,0.009,6405.57,6810.66,243.804,4.057
United States,2001,USA,285470496.0,13100471287808.0,41.613,0.146,5907.74,-102.396,-1.704,5950.588,-197.173,-3.207,20.845,0.454,0.23,20.695,0.451,0.228,2099.619,7.355,6176.889,21.638,0.472,1997.684,310270.188,437370.312,141203.797,1332.74,50978.059,127270.305,113898.117,859.806,90772.18,1.978,38.696,0.136,1198.819,4.199,23.678,22.308,42.849,0.15,636.64,2.23,244.76,0.857,2502.393,8.766,0.093,26.599,25912.779,5.519,23.01,19.376,22.676,10.424,28.943,24.77,26.421,11.469,40.215,18.225,30.31,20.215,11.522,25.205,0.851,24.163,12.468,19.943,0.038,0.183,0.23,0.009,6368.37,6759.41,269.15,4.556
United States,2002,USA,288350240.0,13334491430912.0,43.164,0.15,5946.308,38.568,0.653,5951.311,0.722,0.012,20.639,0.446,0.226,20.622,0.446,0.226,2103.791,7.296,6293.475,21.826,0.472,2040.848,316216.5,443321.656,143307.594,1371.632,52216.004,127275.312,116393.711,886.72,91201.062,1.972,38.893,0.135,1237.949,4.293,22.909,21.556,5.003,0.017,630.0,2.185,246.4,0.855,2495.597,8.655,0.093,26.914,26297.848,5.52,22.654,18.813,21.724,10.232,28.793,24.665,26.338,11.483,39.657,18.087,30.145,19.839,11.977,25.241,0.093,24.143,12.443,19.846,0.037,0.186,0.233,0.009,6215.68,6605.76,347.167,5.838
United States,2003,USA,291109824.0,13708808945664.0,43.349,0.149,6010.146,63.837,1.074,6074.277,122.967,2.066,20.866,0.443,0.23,20.646,0.438,0.228,2143.993,7.365,6488.713,22.29,0.473,2084.197,322226.656,449395.906,145451.578,1410.199,53417.031,127339.445,118951.18,912.466,90619.109,1.924,38.567,0.132,1201.023,4.126,22.913,21.572,64.132,0.22,630.12,2.165,255.03,0.876,2557.467,8.785,0.088,25.747,26380.113,5.041,21.738,18.142,20.375,10.017,28.619,24.546,26.225,11.475,39.062,17.947,29.983,19.453,11.192,23.629,1.099,24.087,11.648,19.739,0.037,0.189,0.235,0.009,6279.82,6670.16,478.568,7.963
United States,2004,USA,293947872.0,14227881328640.0,45.886,0.156,6112.655,102.51,1.706,6093.979,19.701,0.324,20.731,0.428,0.227,20.795,0.43,0.227,2164.773,7.364,6617.633,22.513,0.465,2130.083,328339.312,455489.906,147616.359,1449.319,54621.523,127320.766,121582.008,940.021,91504.484,1.89,39.12,0.133,1204.496,4.098,22.973,21.645,-18.676,-0.064,628.78,2.139,253.0,0.861,2630.825,8.95,0.094,27.555,26897.549,5.106,21.358,17.916,19.903,9.814,28.439,24.425,26.103,11.473,38.463,17.809,29.818,19.098,11.417,22.898,-0.346,23.894,11.898,19.627,0.037,0.191,0.238,0.009,6362.59,6752.99,504.978,8.261
United States,2005,USA,296842656.0,14703731408896.0,46.194,0.156,6132.183,19.528,0.319,6176.527,82.549,1.355,20.807,0.42,0.23,20.658,0.417,0.228,2188.244,7.372,6724.064,22.652,0.457,2176.277,334471.5,461666.406,149804.594,1488.749,55808.387,127365.109,124224.703,968.786,90654.531,1.83,39.43,0.133,1186.858,3.998,22.816,21.5,44.344,0.149,629.14,2.119,255.72,0.861,2642.692,8.903,0.097,28.765,26910.133,4.792,20.722,17.911,18.94,9.6,28.246,24.306,25.96,11.469,37.865,17.694,29.658,18.759,11.331,22.081,0.906,23.788,11.873,19.517,0.037,0.194,0.241,0.01,6382.16,6772.89,591.881,9.652
United States,2006,USA,299753088.0,15095884152832.0,46.851,0.156,6052.686,-79.497,-1.296,6014.732,-161.795,-2.62,20.066,0.398,0.225,20.192,0.401,0.227,2152.459,7.181,6707.72,22.377,0.444,2223.128,340524.156,467681.156,151957.062,1528.786,56981.594,127327.156,126834.406,999.206,89067.039,1.769,40.037,0.134,1173.211,3.914,22.298,20.995,-37.954,-0.127,630.36,2.103,263.82,0.88,2609.708,8.706,0.101,30.42,26698.119,4.456,19.776,16.782,17.644,9.372,28.033,24.167,25.787,11.47,37.26,17.561,29.492,18.444,11.52,21.163,-0.725,23.278,12.026,19.398,0.037,0.197,0.243,0.01,6293.17,6683.78,655.034,10.822
United States,2007,USA,302743392.0,15364464312320.0,45.509,0.15,6130.123,77.437,1.279,6076.254,61.522,1.023,20.071,0.395,0.225,20.249,0.399,0.227,2175.189,7.185,6639.217,21.93,0.432,2268.637,346654.312,473757.406,154132.25,1569.249,58228.984,127273.289,129426.617,1028.561,89395.141,1.761,40.463,0.134,1247.391,4.12,22.421,21.132,-53.868,-0.178,636.64,2.103,268.0,0.885,2592.216,8.562,0.097,29.355,27063.787,4.03,19.461,16.852,17.009,9.13,27.816,24.033,25.601,11.478,36.701,17.444,29.328,18.118,11.786,21.769,-1.182,23.044,11.307,19.285,0.037,0.199,0.246,0.01,6397.65,6787.86,509.094,8.305
United States,2008,USA,305694912.0,15319731011584.0,41.416,0.135,5915.119,-215.004,-3.507,5912.461,-163.793,-2.696,19.341,0.386,0.224,19.35,0.386,0.224,2135.724,6.986,6315.351,20.659,0.412,2310.052,352569.438,479669.875,156267.969,1611.304,59481.77,127270.633,131841.328,1056.997,86378.648,1.724,42.054,0.138,1252.781,4.098,21.594,20.319,-2.658,-0.009,645.0,2.11,250.3,0.819,2414.708,7.899,0.093,28.436,26405.514,3.622,18.461,16.074,16.175,8.887,27.582,23.887,25.399,11.504,36.147,17.331,29.135,17.804,12.563,21.254,-0.056,21.549,10.939,19.166,0.037,0.202,0.249,0.01,6211.3,6601.05,400.232,6.766
United States,2009,USA,308512032.0,14894294368256.0,29.615,0.096,5480.726,-434.393,-7.344,5430.801,-481.659,-8.147,17.603,0.365,0.216,17.765,0.368,0.218,1872.449,6.069,5779.449,18.733,0.388,2339.667,358050.125,485100.688,158140.422,1652.385,60713.375,127220.711,134121.672,1082.626,81376.18,1.686,41.082,0.133,1231.607,3.992,20.045,18.778,-49.924,-0.162,635.32,2.059,249.19,0.808,2280.345,7.391,0.083,25.629,25105.531,2.519,17.403,14.786,14.367,8.612,27.337,23.724,25.17,11.526,35.65,17.202,28.938,17.515,12.433,21.425,-0.953,20.803,10.502,19.035,0.037,0.204,0.251,0.01,5793.39,6184.15,298.723,5.45
United States,2010,USA,311182848.0,15270622003200.0,31.449,0.101,5679.715,198.99,3.631,5687.592,256.791,4.728,18.277,0.372,0.219,18.252,0.372,0.219,1982.954,6.372,5965.814,19.171,0.391,2371.116,363729.875,490788.25,160123.375,1695.793,62003.867,127228.586,136422.25,1113.462,83397.477,1.699,43.407,0.139,1290.495,4.147,20.741,19.485,7.877,0.025,653.3,2.099,256.66,0.825,2300.574,7.393,0.099,30.836,25951.863,2.506,17.053,14.779,14.224,8.342,27.082,23.559,24.932,11.553,35.13,17.083,28.732,17.324,12.713,20.838,0.152,20.305,12.527,18.9,0.037,0.207,0.254,0.01,6063.3,6454.24,286.098,5.037
United States,2011,USA,313876608.0,15509302018048.0,32.208,0.103,5546.116,-133.599,-2.352,5466.796,-220.796,-3.882,17.417,0.352,0.213,17.67,0.358,0.216,1873.284,5.968,5818.908,18.539,0.375,2403.325,369276.0,496255.062,161996.672,1743.656,63314.574,127149.266,138674.672,1143.102,81962.359,1.659,47.863,0.152,1310.707,4.176,19.928,18.63,-79.32,-0.253,659.04,2.1,264.28,0.842,2252.414,7.176,0.094,29.64,25726.066,2.387,16.105,13.786,12.716,8.072,26.808,23.376,24.658,11.595,34.623,16.954,28.525,17.055,13.314,20.567,-1.52,19.848,10.775,18.749,0.037,0.209,0.256,0.01,5847.39,6254.96,272.792,4.919
United States,2012,USA,316651328.0,15849635184640.0,35.27,0.111,5344.086,-202.03,-3.643,5371.383,-95.414,-1.745,16.963,0.339,0.214,16.877,0.337,0.213,1658.491,5.238,5652.215,17.85,0.357,2438.595,374620.062,501626.438,163655.156,1795.171,64686.648,127176.562,140870.688,1173.813,79102.344,1.58,51.515,0.163,1372.072,4.333,19.064,17.776,27.297,0.086,671.09,2.119,256.03,0.809,2196.025,6.935,0.097,30.712,25047.863,2.548,15.297,13.335,11.133,7.827,26.523,23.189,24.358,11.646,34.159,16.837,28.307,16.819,13.653,21.101,0.511,19.099,11.099,18.59,0.036,0.212,0.258,0.01,5628.8,6036.58,308.129,5.766
United States,2013,USA,319375168.0,16108428984320.0,36.369,0.114,5480.157,136.071,2.546,5462.715,91.333,1.7,17.104,0.339,0.212,17.159,0.34,0.213,1720.408,5.387,5738.613,17.968,0.356,2474.964,380100.219,507089.156,165375.562,1852.594,66097.125,127159.125,143095.312,1204.661,80556.516,1.597,57.423,0.18,1410.482,4.416,19.342,18.065,-17.441,-0.055,674.34,2.111,258.22,0.809,2224.627,6.966,0.097,30.847,25727.75,2.521,15.554,13.626,11.478,7.592,26.256,23.015,24.077,11.725,33.739,16.727,28.1,16.562,14.895,21.579,-0.359,19.204,10.473,18.441,0.036,0.214,0.261,0.01,5769.63,6177.42,258.456,4.716
United States,2014,USA,322033952.0,16482662612992.0,39.439,0.122,5528.681,48.524,0.885,5575.057,112.342,2.057,17.312,0.338,0.214,17.168,0.335,0.213,1710.594,5.312,5836.821,18.125,0.354,2514.403,385628.906,512664.219,167086.156,1915.718,67532.336,127205.5,145343.25,1237.045,80725.086,1.577,63.124,0.196,1435.209,4.457,19.328,18.062,46.376,0.144,699.9,2.173,259.33,0.805,2247.931,6.98,0.101,32.385,25996.219,2.63,15.589,13.705,11.399,7.374,26.001,22.846,23.806,11.835,33.34,16.62,27.904,16.322,16.31,21.593,0.889,19.343,10.604,18.294,0.036,0.217,0.263,0.011,5816.48,6224.27,308.14,5.573
